Class_ID, Name, Sample_Num, Flag
n007065, "Preslava", 425, 1
n007066, "Primoz_Kozmus", 294, 1
n007067, "Prince_Fielder", 287, 1
n007068, "Prince_Felix_of_Luxembourg", 291, 0
n007069, "Prince_Michael_of_Kent", 416, 1
n007070, "Prince_Royce", 265, 1
n007071, "Princess_Haya_bint_Al_Hussein", 415, 1
n007072, "Princess_Lalla_Salma_of_Morocco", 395, 1
n007073, "Princess_Laurentien_of_the_Netherlands", 421, 1
n007074, "Princess_Michael_of_Kent", 454, 1
n007075, "Priscilla_Presley", 453, 1
n007076, "Prithviraj_Sukumaran", 488, 1
n007077, "Priya_Anand", 445, 1
n007078, "Priya_Sachdev", 296, 1
n007079, "Priyamani", 576, 1
n007080, "Priyanka_Gandhi", 489, 1
n007081, "Przemyslaw_Saleta", 497, 1
n007082, "Przemyslaw_Tyton", 354, 1
n007083, "Pulkit_Samrat", 408, 1
n007084, "Puri_Jagannadh", 400, 1
n007085, "Padraig_Harrington", 457, 1
n007086, "Paivi_Rasanen", 345, 1
n007087, "Premysl_Sobotka", 325, 1
n007088, "Qaasim_Middleton", 273, 1
n007089, "Qin_Hailu", 219, 1
n007090, "Qin_Lan", 429, 1
n007091, "Qorianka_Kilcher", 488, 1
n007092, "Qory_Sandioriva", 283, 1
n007093, "Quade_Cooper", 471, 1
n007094, "Quang_Linh", 274, 1
n007095, "Queen_Anne-Marie_of_Greece", 417, 1
n007096, "Queen_Harrison", 232, 1
n007097, "Queen_Ifrica", 235, 1
n007098, "Queen_Silvia_of_Sweden", 522, 1
n007099, "Quentin_L._Cook", 160, 1
n007100, "Quim_Gutierrez", 473, 1
n007101, "Quincy_Brown", 379, 1
n007102, "Quique_Flores", 421, 1
n007103, "Quique_Setien", 337, 1
n007104, "Quirin_Berg", 281, 0
n007105, "Quoc_Thien", 341, 1
n007106, "R._Madhavan", 538, 1
n007107, "R._R._Patil", 351, 1
n007108, "R.A._Dickey", 383, 1
n007109, "Raageshwari", 443, 1
n007110, "Raai_Laxmi", 419, 1
n007111, "Raasi", 290, 1
n007112, "Rabri_Devi", 348, 1
n007113, "Rachael_Flatt", 215, 1
n007114, "Rachael_Harris", 443, 1
n007115, "Rachael_Leigh_Cook", 481, 1
n007116, "Rachael_Taylor", 481, 1
n007117, "Rachael_Yamagata", 225, 1
n007118, "Rachana_Maurya", 421, 1
n007119, "Rachel_Alejandro", 265, 1
n007120, "Rachel_Bilson", 673, 1
n007121, "Rachel_Bolan", 446, 0
n007122, "Rachel_Griffiths", 463, 1
n007123, "Rachel_Hunter", 447, 1
n007124, "Rachel_Hurd-Wood", 346, 1
n007125, "Rachel_Legrain-Trapani", 281, 1
n007126, "Rachel_Melvin", 318, 1
n007127, "Rachel_Notley", 322, 1
n007128, "Rachel_Reynolds", 291, 1
n007129, "Rachel_Weisz", 588, 1
n007130, "Rachid_Badouri", 282, 1
n007131, "Rachid_Taha", 207, 1
n007132, "Rachida_Dati", 547, 1
n007133, "Radamel_Falcao", 353, 0
n007134, "Radha_Mitchell", 402, 1
n007135, "Radhika_Apte", 381, 1
n007136, "Radimir_Cacic", 380, 1
n007137, "Radja_Nainggolan", 382, 1
n007138, "Radoslaw_Majdan", 530, 1
n007139, "Radoslaw_Sikorski", 658, 1
n007140, "Radu_Mazare", 370, 1
n007141, "Radu_Stroe", 128, 1
n007142, "Rafael_Aghayev", 224, 1
n007143, "Rafael_Araneda", 415, 1
n007144, "Rafael_Benitez", 559, 1
n007145, "Rafael_Cabrera-Bello", 221, 1
n007146, "Rafael_Cardoso", 360, 0
n007147, "Rafael_Furcal", 211, 1
n007148, "Rafael_Novoa", 327, 1
n007149, "Rafael_Robayo", 230, 1
n007150, "Rafael_Rosell", 365, 1
n007151, "Rafael_Sobis", 391, 1
n007152, "Rafael_dos_Anjos", 294, 1
n007153, "Rafael_van_der_Vaart", 480, 1
n007154, "Rafal_Blechacz", 262, 1
n007155, "Raffaele_Fitto", 392, 1
n007156, "Rafferty_Law", 203, 1
n007157, "Rafidah_Aziz", 258, 1
n007158, "Rafik_Halliche", 285, 1
n007159, "Raghava_Lawrence", 367, 0
n007160, "Raghuram_Rajan", 494, 1
n007161, "Ragini_Dwivedi", 398, 1
n007162, "Rahat_Fateh_Ali_Khan", 343, 0
n007163, "Rahm_Emanuel", 488, 1
n007164, "Rahul_Bajaj", 210, 1
n007165, "Rahul_Bose", 488, 1
n007166, "Rahul_Dravid", 220, 0
n007167, "Raima_Sen", 419, 1
n007168, "Raina_Hein", 399, 1
n007169, "Raine_Maida", 201, 0
n007170, "Rainer_Bruderle", 453, 1
n007171, "Rainer_Meifert", 184, 1
n007172, "Rainhard_Fendrich", 353, 1
n007173, "Raj_Kundra", 561, 1
n007174, "Raj_Thackeray", 505, 1
n007175, "Raja_Bell", 257, 1
n007176, "Rajat_Tokas", 373, 1
n007177, "Rajeev_Khandelwal", 558, 1
n007178, "Rajendra_K._Pachauri", 305, 1
n007179, "Rajeshwari_Sachdev", 292, 1
n007180, "Rajnath_Singh", 412, 1
n007181, "Rajneesh_Duggal", 342, 1
n007182, "Rajshree_Thakur", 234, 1
n007184, "Raju_Srivastav", 317, 1
n007185, "Rakhi_Sawant", 480, 1
n007186, "Rakshanda_Khan", 369, 1
n007187, "Ralf_Rangnick", 371, 1
n007188, "Ralf_Schumacher", 235, 1
n007189, "Ralph_Herforth", 298, 1
n007190, "Ralph_Klein", 135, 1
n007191, "Ralph_Siegel", 302, 1
n007192, "Raluca_Turcan", 263, 1
n007193, "Ram_Charan", 378, 1
n007194, "Ram_Kapoor", 433, 1
n007195, "Ram_Pothineni", 476, 1
n007196, "Rambha", 432, 1
n007197, "Rambo_Amadeus", 256, 1
n007198, "Ramdev", 401, 1
n007199, "Ramesh_Sippy", 467, 1
n007200, "Ramires", 279, 1
n007201, "Ramon_Sessions", 300, 1
n007202, "Ramona_Drews", 309, 1
n007203, "Ramona_Singer", 504, 1
n007204, "Ramses_Barden", 182, 1
n007205, "Ramy_Ashour", 417, 1
n007206, "Ramy_Ayach", 402, 1
n007207, "Ramya_Krishnan", 441, 1
n007208, "Ramya_Sri", 341, 1
n007209, "Rana_Daggubati", 578, 1
n007210, "Rande_Gerber", 383, 0
n007211, "Randy_Carlyle", 306, 1
n007212, "Randy_Orton", 307, 1
n007213, "Randy_Travis", 372, 1
n007214, "Ranga_Yogeshwar", 434, 1
n007215, "Ranidel_de_Ocampo", 278, 1
n007216, "Rannvijay_Singh", 560, 1
n007217, "Ranomi_Kromowidjojo", 391, 1
n007218, "Ranulph_Fiennes", 382, 1
n007219, "Raphael_Holzdeppe", 301, 1
n007220, "Raphael_Saadiq", 291, 1
n007221, "Raphael_Wolf", 235, 1
n007222, "Raphael_Personnaz", 422, 1
n007223, "Raphael_Varane", 406, 1
n007224, "Raqesh_Vashisth", 357, 1
n007225, "Raquel_Sanchez-Silva", 497, 1
n007226, "Raquel_Welch", 475, 1
n007227, "Rashad_Evans", 381, 1
n007228, "Rashard_Lewis", 289, 1
n007229, "Rashida_Jones", 606, 1
n007230, "Rasim_Ljajic", 405, 1
n007231, "Ratan_Rajput", 351, 1
n007232, "Ratan_Tata", 439, 1
n007233, "Rati_Agnihotri", 280, 1
n007234, "Rauf_Aregbesola", 283, 1
n007235, "Raveena_Tandon", 609, 1
n007236, "Ravel_Morrison", 394, 1
n007237, "Raven-Symone", 579, 1
n007238, "Ravi_Coltrane", 235, 1
n007239, "Ravichandran_Ashwin", 443, 1
n007240, "Ray_Mabus", 347, 0
n007241, "Ray_Newman", 221, 0
n007242, "Ray_Romano", 445, 1
n007243, "Ray_Wise", 342, 1
n007244, "Raymond_Blanc", 316, 1
n007245, "Raymond_Domenech", 394, 1
n007246, "Raymond_van_Barneveld", 368, 0
n007247, "Rayver_Cruz", 363, 1
n007248, "Raul_Arevalo", 475, 1
n007249, "Raul_Bobadilla", 343, 1
n007250, "Raul_Richter", 496, 1
n007251, "Raul_Zaffaroni", 277, 1
n007252, "Rebecca_Adlington", 560, 1
n007253, "Rebecca_Breeds", 378, 1
n007254, "Rebecca_Gayheart", 412, 1
n007255, "Rebecca_Hall", 460, 1
n007256, "Rebecca_Immanuel", 261, 1
n007257, "Rebecca_Romijn", 450, 1
n007258, "Rebekah_Brooks", 419, 1
n007259, "Reby_Sky", 284, 1
n007261, "Recep_Tayyip_Erdogan", 338, 0
n007262, "Reeve_Carney", 425, 1
n007263, "Reggie_Watts", 371, 1
n007264, "Reggie_Yates", 427, 1
n007265, "Regina_Case", 475, 1
n007266, "Regina_Duarte", 489, 1
n007267, "Regina_Halmich", 512, 1
n007268, "Regina_Lund", 268, 1
n007269, "Reimond_Manco", 385, 1
n007270, "Reina_Tanaka", 448, 1
n007271, "Reinhold_Messner", 305, 1
n007272, "Reinhold_Mitterlehner", 545, 1
n007273, "Reka_Ebergenyi", 322, 1
n007274, "Remo_DSouza", 482, 1
n007275, "Remy_Ma", 440, 1
n007276, "Remya_Nambeesan", 428, 1
n007277, "Rena_Sofer", 386, 1
n007278, "Renan_Barao", 189, 1
n007279, "Renata_Dancewicz", 406, 1
n007280, "Renata_Kuerten", 565, 1
n007281, "Renata_Litvinova", 420, 1
n007282, "Renata_Polverini", 466, 1
n007283, "Renate_Kunast", 475, 1
n007284, "Renate_Schmidt", 230, 1
n007285, "Renate_Thyssen-Henne", 404, 1
n007286, "Renato_Augusto", 411, 1
n007287, "Renato_Brunetta", 432, 1
n007288, "Renato_Casagrande", 232, 1
n007289, "Renaud_Capucon", 353, 1
n007290, "Renaud_Lavillenie", 425, 1
n007291, "Rene_Russo", 442, 1
n007292, "Rene_Syler", 313, 1
n007293, "Renu_Desai", 311, 1
n007294, "Renuka_Shahane", 337, 1
n007295, "Rene_Adler", 448, 1
n007296, "Rene_Girard", 127, 0
n007297, "Rene_Simoes", 259, 1
n007298, "Renee_Fleming", 506, 1
n007299, "Reon_Kadena", 259, 1
n007300, "Retief_Goosen", 240, 1
n007301, "Reto_Ziegler", 352, 1
n007302, "Reuven_Rivlin", 450, 1
n007303, "Rex_Gildo", 400, 1
n007304, "Rex_Ryan", 475, 1
n007305, "Reynaldo_Gianecchini", 382, 1
n007306, "Rhian_Sugden", 491, 1
n007307, "Rhona_Mitra", 451, 1
n007308, "Ria_Antoniou", 254, 1
n007309, "Rianne_ten_Haken", 423, 1
n007310, "Ric_Ocasek", 298, 1
n007311, "Ricardo_Antonio_Chavira", 338, 1
n007312, "Ricardo_Baldin", 270, 1
n007313, "Ricardo_Darin", 507, 1
n007314, "Ricardo_Ferretti", 327, 1
n007315, "Ricardo_Gareca", 435, 1
n007316, "Ricardo_La_Volpe", 380, 1
n007317, "Ricardo_Lorenzetti", 361, 1
n007318, "Ricardo_Lunari", 189, 1
n007319, "Ricardo_Martinelli", 378, 1
n007320, "Ricardo_Mayorga", 237, 1
n007321, "Ricardo_Moniz", 359, 1
n007322, "Ricardo_Quaresma", 432, 1
n007323, "Ricardo_Sa_Pinto", 335, 1
n007324, "Riccardo_Fogli", 358, 1
n007325, "Riccardo_Montolivo", 455, 1
n007326, "Riccardo_Muti", 354, 1
n007327, "Riccardo_Scamarcio", 566, 1
n007328, "Rich_Rodriguez", 328, 1
n007329, "Richa_Pallod", 227, 1
n007330, "Richa_Soni", 330, 1
n007331, "Richard_Armitage", 601, 1
n007332, "Richard_Bohringer", 371, 1
n007333, "Richard_Bruton", 558, 1
n007334, "Richard_Desmond", 269, 1
n007335, "Richard_Galliano", 230, 1
n007336, "Richard_Gasquet", 459, 1
n007337, "Richard_Gutierrez", 542, 1
n007338, "Richard_Madden", 168, 1
n007339, "Richard_Paez", 148, 1
n007340, "Richard_Quest", 270, 1
n007341, "Richard_Simmons", 437, 1
n007342, "Richard_Speigh",_Jr.", 469, 1
n007343, "Richard_Stallman", 394, 1
n007344, "Richard_Sulik", 330, 1
n007345, "Richard_Trumka", 335, 1
n007346, "Richarlyson", 295, 1
n007347, "Richie_Havens", 228, 1
n007348, "Richie_McCaw", 556, 1
n007349, "Richie_Porte", 316, 1
n007350, "Richie_Sambora", 518, 1
n007351, "Rick_Bayless", 234, 1
n007352, "Rick_Carlisle", 365, 1
n007353, "Rick_Gervais", 521, 1
n007354, "Rick_Gonzalez", 337, 1
n007355, "Rick_Kavanian", 343, 1
n007356, "Rick_Perry", 507, 1
n007357, "Rick_Pitino", 423, 1
n007358, "Rick_Rose", 141, 0
n007359, "Rick_Scott", 411, 1
n007360, "Rickey_Medlocke", 296, 1
n007361, "Ricki_Lake", 417, 1
n007362, "Rickie_Fowler", 454, 1
n007363, "Rickie_Weeks", 224, 1
n007364, "Ricky_Memphis", 171, 1
n007365, "Ricky_Paull_Goldin", 282, 1
n007366, "Ricky_Ponting", 443, 1
n007367, "Ricky_Rubio", 471, 1
n007368, "Ricky_Schroder", 487, 0
n007369, "Ricky_Skaggs", 217, 1
n007370, "Ricky_Walden", 188, 1
n007371, "Rigobert_Song", 222, 1
n007372, "Rika_Ishikawa", 277, 1
n007373, "Rika_Zarai", 223, 1
n007374, "Rikard_Norling", 222, 1
n007375, "Rima_Fakih", 390, 1
n007376, "Rima_Kallingal", 408, 1
n007377, "Rimi_Sen", 337, 1
n007378, "Rin_Takanashi", 293, 1
n007379, "Rina_Akiyama", 261, 1
n007380, "Rina_Koike", 306, 1
n007381, "Rina_Uchiyama", 152, 0
n007382, "Rinko_Kikuchi", 420, 1
n007383, "Rio_Ferdinand", 262, 1
n007384, "Rio_Mavuba", 357, 1
n007385, "Risa_Niigaki", 363, 0
n007386, "Rita_Cadillac", 319, 1
n007387, "Rita_Dalla_Chiesa", 310, 1
n007388, "Rita_Dominic", 474, 1
n007389, "Rita_Wilson", 516, 1
n007391, "River_Phoenix", 409, 1
n007392, "River_Viiperi", 506, 1
n007393, "Riya_Sen", 482, 1
n007394, "Rizal_Ramli", 350, 1
n007395, "Rob_Ford", 455, 1
n007396, "Rob_Halford", 343, 1
n007397, "Rob_Kardashian", 380, 0
n007398, "Rob_Kearney", 500, 1
n007399, "Rob_Lowe", 346, 1
n007400, "Rob_McElhenney", 245, 1
n007401, "Rob_Nicholson", 226, 1
n007402, "Rob_Schneider", 399, 1
n007403, "Rob_Smedley", 262, 1
n007404, "Rob_van_Gijzel", 208, 1
n007405, "Robbie_Farah", 358, 1
n007406, "Robbie_Fruean", 256, 1
n007407, "Robbie_Kruse", 250, 1
n007408, "Robert_A._McDonald", 303, 1
n007409, "Robert_Beric", 294, 1
n007410, "Robert_Biedron", 491, 1
n007411, "Robert_Cray", 260, 1
n007412, "Robert_De_Niro", 300, 1
n007413, "Robert_Downey_Jr.", 385, 1
n007414, "Robert_F._Kenned",_Jr.", 380, 1
n007415, "Robert_Gant", 328, 1
n007416, "Robert_Glasper", 271, 1
n007417, "Robert_Herjavec", 363, 1
n007418, "Robert_Huth", 338, 1
n007419, "Robert_Kalinak", 320, 1
n007420, "Robert_Knepper", 423, 1
n007421, "Robert_Kraft", 444, 1
n007422, "Robert_Maaskant", 331, 1
n007423, "Robert_Maklowicz", 334, 1
n007425, "Robert_Pattison", 434, 1
n007426, "Robert_Pires", 425, 1
n007427, "Robert_Prosinecki", 366, 1
n007428, "Robert_Redford", 494, 1
n007429, "Robert_Rey", 211, 1
n007430, "Robert_Smith", 239, 1
n007431, "Robert_Turcescu", 270, 1
n007432, "Robert_Wieckiewicz", 541, 1
n007433, "Robert_Zollitsch", 412, 1
n007434, "Roberta_Anastase", 228, 1
n007435, "Roberta_Miranda", 213, 1
n007436, "Roberta_Vinci", 357, 1
n007437, "Roberto_Alagna", 435, 1
n007438, "Roberto_Bolle", 380, 1
n007439, "Roberto_Costa", 209, 0
n007440, "Roberto_Formigoni", 414, 1
n007441, "Roberto_Giacobbo", 221, 1
n007442, "Roberto_Heras", 300, 1
n007443, "Roberto_Hilbert", 321, 1
n007444, "Roberto_Justus", 318, 1
n007445, "Roberto_Maroni", 538, 1
n007446, "Roberto_Martinez", 412, 1
n007447, "Roberto_Merhi", 367, 1
n007448, "Roberto_Ovelar", 355, 1
n007449, "Roberto_Palazuelos", 300, 1
n007450, "Roberto_Pereyra", 387, 1
n007451, "Roberto_Soldado", 415, 1
n007452, "Roberto_Vecchioni", 351, 1
n007453, "Robin_Dunne", 290, 1
n007454, "Robin_Dutt", 454, 1
n007455, "Robin_Lopez", 336, 1
n007456, "Robin_Meade", 371, 1
n007457, "Robin_Pecknold", 346, 1
n007458, "Robin_Roberts", 450, 1
n007459, "Robin_Strasser", 215, 1
n007460, "Robin_Soderling", 382, 1
n007461, "Robin_Tunney", 373, 1
n007462, "Robin_Uthappa", 278, 1
n007463, "Robin_Ventura", 232, 1
n007464, "Robin_Wright", 493, 1
n007465, "Robin_van_Persie", 530, 1
n007466, "Robinho", 502, 1
n007467, "Robinson_Cano", 328, 1
n007468, "Robson_Green", 388, 1
n007469, "Rocco_DiSpirito", 361, 1
n007470, "Rochelle_Aytes", 412, 1
n007471, "Rocio_Munoz", 294, 1
n007472, "Rocky_Elsom", 313, 1
n007473, "Rocsi_Diaz", 468, 1
n007474, "Rocio_Igarzabal", 412, 0
n007475, "Rocio_Jurado", 314, 1
n007476, "Rod_Stewart", 489, 1
n007477, "Roddy_Piper", 316, 1
n007478, "Roddy_Woomble", 227, 1
n007479, "Rodjun_Cruz", 249, 1
n007480, "Rodolfo_Arruabarrena", 431, 1
n007481, "Rodolfo_Sancho", 489, 1
n007482, "Rodrigo_Duterte", 444, 1
n007483, "Rodrigo_Guirao_Diaz", 354, 1
n007484, "Rodrigo_Hilbert", 482, 1
n007485, "Rodrigo_Lombardi", 292, 1
n007486, "Rodrigo_Millar", 267, 1
n007487, "Rodrigo_Pimpao", 226, 1
n007488, "Rodrigo_Santoro", 365, 1
n007489, "Rodrigao", 376, 1
n007490, "Roger_Allam", 324, 1
n007491, "Roger_Cicero", 395, 1
n007492, "Roger_Donaldson", 214, 1
n007493, "Roger_Federer", 553, 1
n007494, "Roger_Goodell", 390, 1
n007495, "Roger_Gracie", 200, 1
n007496, "Roger_Wicker", 254, 1
n007497, "Rohit_Sharma", 218, 1
n007498, "Rokia_Traore", 274, 1
n007499, "Roland_Jahn", 321, 1
n007501, "Rolandas_Paksas", 355, 1
n007502, "Rolando_Bianchi", 389, 1
n007503, "Rolando_Boldrin", 209, 1
n007504, "Rolando_Maran", 326, 1
n007505, "Rolando_McClain", 113, 1
n007506, "Rolando_Villazon", 427, 1
n007507, "Roma_Asrani", 331, 1
n007508, "Roma_Gasiorowska", 507, 1
n007509, "Roma_Maffia", 304, 1
n007510, "Romain_Duris", 400, 1
n007511, "Romain_Grosjean", 419, 1
n007512, "Roman_Knizka", 373, 1
n007513, "Roman_Koudelka", 215, 1
n007514, "Roman_Neustadter", 370, 1
n007515, "Roman_Polko", 246, 1
n007516, "Roman_Reigns", 346, 1
n007517, "Roman_Sebrle", 427, 1
n007518, "Romelu_Lukaku", 271, 1
n007519, "Romeo_Santos", 453, 1
n007520, "Romero_Juca", 348, 1
n007521, "Romina_Mondello", 277, 1
n007522, "Rommel_Pacheco", 258, 1
n007523, "Romy_Schneider", 443, 1
n007524, "Ron_Atkinson", 310, 1
n007525, "Ron_Dennis", 467, 1
n007526, "Ron_Dermer", 204, 1
n007527, "Ron_Ng", 356, 1
n007528, "Ron_Paul", 376, 1
n007529, "Ron_Thal", 282, 1
n007530, "Ron_Vlaar", 416, 1
n007531, "Ron-Robert_Zieler", 397, 0
n007532, "RonReaco_Lee", 217, 1
n007533, "Rona_Ambrose", 270, 1
n007534, "Ronald_Plasterk", 364, 1
n007535, "Ronald_Pofalla", 345, 1
n007536, "Ronan_Farrow", 387, 1
n007537, "Ronan_OGara", 438, 1
n007538, "Ronit_Elkabetz", 283, 1
n007539, "Ronit_Roy", 518, 1
n007540, "Ronn_Moss", 574, 1
n007542, "Ronnie_Coleman", 325, 1
n007543, "Ronnie_Dunn", 356, 1
n007544, "Ronnie_OSullivan", 484, 1
n007545, "Ronnie_Ortiz-Magro", 420, 1
n007546, "Ronnie_Wood", 580, 1
n007547, "Ronny_Rockel", 271, 1
n007548, "Roop_Kumar_Rathod", 349, 0
n007549, "Roque_Santa_Cruz", 404, 1
n007550, "Rory_Best", 421, 1
n007551, "Rory_Culkin", 401, 1
n007552, "Rory_MacDonald", 361, 1
n007553, "Rory_McIlroy", 448, 1
n007554, "Rory_Sloane", 274, 1
n007555, "Rory_Stewart", 279, 1
n007557, "Rosa_Mendes", 387, 1
n007558, "Rosalie_Thomass", 385, 1
n007559, "Rosamund_Pike", 566, 1
n007560, "Rosanna_Scotto", 590, 1
n007561, "Rosanne_Cash", 286, 1
n007562, "Rosario_Murillo", 326, 1
n007563, "Rose_Byrne", 359, 1
n007564, "Rose_McGowan", 599, 1
n007565, "Roseanne_Barr", 394, 1
n007566, "Roselyn_Sanchez", 463, 1
n007567, "Roselyne_Bachelot", 490, 1
n007568, "Rosemarie_DeWitt", 342, 1
n007569, "Roshni_Chopra", 375, 1
n007570, "Roshumba_Williams", 255, 1
n007571, "Rosi_Mittermaier", 336, 0
n007572, "Rosie_Jones", 326, 1
n007573, "Rosie_ODonnell", 421, 1
n007574, "Rosie_Perez", 257, 1
n007575, "Ross_Antony", 596, 1
n007576, "Ross_Brawn", 476, 1
n007577, "Ross_Mathews", 452, 1
n007578, "Ross_Noble", 307, 1
n007579, "Rossy_de_Palma", 437, 1
n007580, "Rouwaida_Attieh", 236, 1
n007581, "Rowan_Williams", 368, 1
n007582, "Roxanne_Pallett", 383, 1
n007583, "Roxy_Olin", 298, 1
n007584, "Roy_Blunt", 385, 1
n007585, "Roy_Horn", 533, 1
n007586, "Roy_Jones_Jr.", 350, 1
n007587, "Roy_Keane", 356, 1
n007588, "Roy_Oswalt", 248, 1
n007589, "Royler_Gracie", 278, 1
n007590, "Rozalia_Mancewicz", 638, 1
n007591, "Rozanna_Purcell", 500, 1
n007592, "Rozonda_Thomas", 527, 1
n007593, "Ruairi_Quinn", 352, 1
n007594, "Ruba_Nadda", 174, 0
n007595, "Ruben_Studdard", 370, 1
n007596, "Rubens_Barrichello", 377, 1
n007597, "Rubina_Dilaik", 313, 1
n007598, "Ruby_Lin", 409, 1
n007599, "Ruby_Wax", 336, 1
n007600, "Ruben_Castro", 386, 1
n007601, "Ruben_Omar_Romano", 290, 1
n007603, "Ruben_Tejada", 211, 1
n007604, "Rudi_Garcia", 402, 1
n007605, "Rudolf_Nureyev", 284, 1
n007606, "Rudolf_Schenker", 315, 1
n007607, "Rudy_Demotte", 343, 1
n007608, "Rudy_Gay", 414, 1
n007609, "Rudy_Gestede", 322, 1
n007610, "Ruffa_Gutierrez", 504, 1
n007611, "Rui_En", 352, 1
n007612, "Rula_Jebreal", 493, 1
n007613, "Rulon_Gardner", 200, 1
n007614, "Runa_Laila", 268, 1
n007615, "Rupert_Everett", 403, 1
n007616, "Rupert_Grint", 568, 1
n007617, "Rupert_Stadler", 447, 1
n007618, "Ruslana_Korshunova", 368, 1
n007619, "Russell_Brand", 640, 1
n007620, "Russell_Crowe", 542, 1
n007621, "Russell_Howard", 305, 1
n007622, "Russell_Means", 245, 1
n007623, "Russell_Simmons", 456, 1
n007624, "Russell_Slade", 310, 1
n007625, "Russell_Teibert", 224, 1
n007626, "Russell_Watson", 334, 1
n007627, "Russell_Westbrook", 466, 1
n007628, "Ruth_Beitia", 295, 1
n007629, "Ruth_Langsford", 532, 1
n007630, "Ruth_Lorenzo", 524, 1
n007632, "Ryad_Boudebouz", 357, 1
n007633, "Ryan_Agoncillo", 336, 1
n007634, "Ryan_Bertrand", 347, 1
n007635, "Ryan_Bingham", 301, 1
n007636, "Ryan_Cabrera", 370, 1
n007637, "Ryan_Cochrane", 209, 1
n007638, "Ryan_Dunn", 221, 1
n007639, "Ryan_Giggs", 322, 1
n007640, "Ryan_Gosling", 424, 1
n007641, "Ryan_Leslie", 325, 1
n007642, "Ryan_Lochte", 506, 1
n007643, "Ryan_McDonagh", 311, 1
n007644, "Ryan_Merriman", 285, 1
n007645, "Ryan_Newman", 407, 1
n007646, "Ryan_Peake", 297, 1
n007647, "Ryan_Seacrest", 527, 1
n007648, "Ryan_Sidebottom", 281, 1
n007649, "Ryan_Starr", 320, 1
n007650, "Ryan_Sweeting", 249, 0
n007651, "Ryne_Sandberg", 243, 0
n007652, "Ryohei_Chiba", 227, 1
n007653, "Ryoko_Hirosue", 444, 1
n007654, "Ryosuke_Yamada", 201, 1
n007655, "Ryszard_Czarnecki", 347, 1
n007656, "Ryszard_Tarasiewicz", 272, 1
n007657, "Rytmus", 372, 1
n007658, "Ryutaro_Morimoto", 595, 1
n007659, "Remi_Garde", 370, 1
n007660, "Roisin_Murphy", 373, 1
n007661, "Rudiger_Grube", 490, 1
n007662, "S._E._Cupp", 274, 1
n007663, "S._S._Rajamouli", 409, 1
n007664, "SATOMI", 183, 0
n007665, "Saad_Hariri", 417, 1
n007666, "Saaya_Irie", 324, 1
n007667, "Sabahat_Akkiraz", 203, 1
n007668, "Sabina_Classen", 150, 0
n007669, "Sabine_Leutheusser-Schnarrenberger", 441, 1
n007670, "Sabine_Lisicki", 440, 1
n007671, "Sabitha_Indra_Reddy", 170, 1
n007672, "Sabri_Lamouchi", 253, 1
n007674, "Sabrina_Ouazani", 294, 1
n007675, "Sabrina_Sabrok", 373, 1
n007676, "Sabrina_Setlur", 308, 1
n007677, "Sacha_Parkinson", 495, 1
n007678, "Sacinandana_Swami", 152, 1
n007679, "Sadie_Frost", 424, 1
n007680, "Saeed_Ajmal", 376, 1
n007681, "Safet_Susic", 327, 1
n007682, "Saffron_Burrows", 353, 1
n007683, "Sagarika_Ghatge", 409, 1
n007684, "Sahra_Wagenknecht", 484, 1
n007685, "Sai_Tamhankar", 399, 1
n007686, "Saicy_Aguila", 206, 1
n007687, "Saige_Ryan_Campbell", 284, 1
n007688, "Saina_Nehwal", 508, 1
n007689, "Sakshi_Shivanand", 282, 1
n007690, "Saku_Koivu", 274, 1
n007691, "Sally_Farmiloe", 404, 1
n007692, "Sally_Fitzgibbons", 334, 1
n007693, "Sally_Nugent", 264, 1
n007694, "Sally_Pressman", 339, 1
n007695, "Salomon_Kalou", 398, 1
n007696, "Saloni_Aswani", 338, 1
n007697, "Salva_Sevilla", 212, 1
n007698, "Salvador_Cabanas", 411, 1
n007699, "Salvador_Sanchez_Ceren", 384, 1
n007700, "Salvatore_Adamo", 277, 0
n007701, "Salvatore_Sirigu", 347, 1
n007702, "Sam_Allardyce", 482, 1
n007703, "Sam_Attwater", 325, 0
n007704, "Sam_Brownback", 358, 1
n007705, "Sam_Burgess", 414, 1
n007706, "Sam_Champion", 398, 1
n007707, "Sam_Claflin", 313, 1
n007708, "Sam_Fuld", 214, 1
n007710, "Sam_Nazarian", 224, 1
n007711, "Sam_Pinto", 406, 1
n007712, "Sam_Rockwell", 359, 1
n007713, "Sam_Sorbo", 413, 1
n007714, "Sam_Thaiday", 341, 1
n007715, "Sam_Tomkins", 374, 1
n007716, "Sam_Warburton", 464, 1
n007717, "Sam_Way", 323, 1
n007718, "Sam_Zell", 230, 1
n007719, "Samantha_Cristoforetti", 381, 1
n007720, "Samantha_Droke", 381, 1
n007721, "Samantha_Eggar", 256, 1
n007722, "Samantha_Fox", 482, 1
n007723, "Samantha_Mumba", 421, 1
n007724, "Samantha_Peszek", 323, 1
n007725, "Samantha_Power", 389, 1
n007726, "Samantha_Ruth_Prabhu", 388, 1
n007727, "Samantha_Stosur", 301, 1
n007728, "Sambou_Yatabare", 184, 1
n007729, "Sameer_Dattani", 282, 1
n007730, "Sami_Al-Jaber", 208, 1
n007731, "Sami_Hyypia", 297, 1
n007732, "Sami_Khedira", 351, 1
n007733, "Sami_Lukis", 117, 1
